id,reparto,Director
119637,"['Jean Servais', 'Carl Möhner', 'Grégoire Aslan', 'Gert Fröbe', 'Melina Mercouri', 'Pierre Vaneck', 'Maurice Ronet', 'Roger Hanin']",Jules Dassin
10804,"['John Goodman', ""Peter O'Toole"", 'John Hurt', 'Camille Coduri', 'Richard Griffiths', 'Leslie Phillips', 'James Villiers', 'Joely Richardson', ""Niall O'Brien"", 'Julian Glover', 'Judy Parfitt', 'Ed Stobart', 'Gedren Heller', 'Rudolph Walker', 'Sally Nesbitt', 'Ann Beach', 'Jack Smethurst', 'Roger Ashton-Griffiths', 'Dallas Adams', 'Guy Fithen', 'Tim Seely', 'Alison McGuire']",David S. Ward
132912,['Mimi Chakarova'],Mimi Chakarova
47252,"['Rosanna Arquette', 'David Bowie', 'Andre Gregory', 'Eszter Balint', 'Buck Henry', 'Viveca Lindfors', 'Marlee Matlin', 'Eloy Casados', 'Michael Bonnabel', 'James Avery', 'Susan Mechsner', 'Leana Hall', 'Maura Tierney']",Richard Shepard
102289,"['Jane Russell', 'Forrest Tucker', 'George Brent', 'Scott Brady', 'Andy Devine', 'Jack Lambert', 'John Litel', 'Ray Teal', 'Rory Mallinson', 'Holly Bane']",Allan Dwan
143747,"['Anthony Steffen', 'Gianni Garko', 'Erika Blanc', 'Franco Fantasia', 'Sieghardt Rupp', 'Angelica Ott', 'Daniela Igliozzi', 'Fortunato Arena', 'Salvatore Borghese', 'Carla Calò', ""Carlo D'Angelo"", 'Mario Dionisi']",Alberto Cardone
175339,"['Pola Negri', 'Johannes Riemann', 'Alfred Abel', 'Albert Steinrück', 'Helga Molander', 'Otto Treptow', 'Elsa Wagner', 'Ellinor Gynt']",Dimitri Buchowetzki
34847,"['Buster Keaton', 'Anne Cornwall', 'Flora Bramley', 'Harold Goodwin', 'Snitz Edwards', 'Carl Harbaugh', 'Sam Crawford', 'Florence Turner']",Buster Keaton
45569,"['Ryan Kwanten', 'Steve Bisley', 'Tom E. Lewis', 'Claire van der Boom', 'Christopher Davis', 'Kevin Harrington', 'Richard Sutherland', 'Ken Radley', 'John Brumpton', 'Cliff Ellen', 'Jim Daly', 'Dom Phelan', 'Eddie Baroo', 'Tim Hughes', 'Ken Connley', 'Yesse Spence']",Patrick Hughes
103785,"['Fizuli Caferof', 'Gülayse Erkoc', 'Hasbiye Günay', 'Kadir Kaymaz', 'Ismail Hakki Taslak', 'Ahmet Uluçay', 'Boncuk Yılmaz', 'Mustafa Çoban']",Ahmet Uluçay
54557,"['Paul Michael Lévesque', 'Kevin Corrigan', 'José Zúñiga', 'Kevin Rankin', 'Ariel Winter', 'Annabeth Gish', 'Israel Broussard', 'James Harlon Palmer']",Stephen Herek
78258,"['Isabelle Pirès', 'Veroushka Knoge', 'Julien Imbert', 'Frédéric Niedermayer', 'Gilbert Mouret', 'Eric Barbarit', 'Céline Bel', 'Marie Fischer', 'Maxime Gavaudan', 'Mehdi Bouaza']",Emmanuel Mouret
70418,"['Oliver Ackland', 'Adelaide Clemens', 'Alex Russell', 'Georgina Haig', 'Geraldine Hakewill', 'Nathan Coenen', 'Patrick Cullen', 'Kevin Lefebvre', 'Lisa Bennett']",Ben C. Lucas
158900,"['Jakob Cedergren', 'Clara Christiansson', 'Maria Heiskanen', 'Göran Stangertz', 'Gunnel Fred', 'Per Burell']",Fredrik Edfeldt
27977,"['Ken Shapiro', 'Chevy Chase', 'Richard Belzer', 'Buzzy Linhart', 'Richmond Baier', 'Berkeley Harris', 'Jennifer Welles', 'Dennis Helfend', 'Mary Mendum', 'Martin Kove']",Ken Shapiro
82932,"['Marc Ian Barasch', 'Coleman Barks', 'Noam Chomsky', 'John Francis', 'Lynne McTaggart', 'Tom Shadyac', 'Desmond Tutu', 'Howard Zinn']",Tom Shadyac
45952,"['Linda Rybová', 'Dan Bárta', 'Jana Švandová', 'Bolek Polívka', 'Karel Roden', 'Anna Geislerová']",F. A. Brabec
4823,"['Richard Gere', 'Kim Basinger', 'Uma Thurman', 'Eric Roberts', 'Paul Guilfoyle', 'Keith David', 'Robert Harper', 'Agustin Rodriguez', 'Rita Zohar', 'Harris Yulin']",Phil Joanou
390051,"['Arnold Schwarzenegger', 'Scoot McNairy', 'Maggie Grace', 'Judah Nelson', 'Larry Sullivan', 'Jason McCune', 'Glenn Morshower', 'Mariana Klaveno', 'Martin Donovan', 'Hannah Ware', 'Christopher Darga', 'Teri Clark', 'Danielle Sherrick', 'Jeff Panzarella', 'Mo McRae', 'Kevin Zegers', 'Lewis Pullman', 'Michael Lowry', 'Danny Mooney ', 'Scott A. Martin', 'Keith Flippen', 'Brian Gallagher', 'Megan Leonard', 'Christine Dye', 'Chloe Stearns', 'Carl G. Herrick', 'Lynn Downey', 'Trisha Simmons', 'McKenna Kerrigan', 'Kasey Daley', 'John Moon', 'Nathan Hollabaugh', 'Rex Alba', 'Laura Allen', 'Matthew W. Allen', 'Victoria Borbridge', 'Brian Wolfman Black Bowman', 'Reid Carpenter', 'Theresa Cook', 'Chase Crawford', 'Jami Cullen', 'Kim Evans', 'Logan Fry', 'Jerry Gallagher', 'Adam Hicks', 'Bryan Kruse', 'Christina Lambert', 'Joe Maurer', 'Chelsea Mee', 'Kenneth Meyer', 'Nicholas Palacio', 'Ellen Pepper', 'Allison Rowe', 'Samantha Russell', 'Sarah Elizabeth Smith', 'Christina Sparks', 'Tammy Tsai', 'Peggy Warner', 'William Willet']",Elliott Lester
42273,"['David Anderle', 'Mike Bender', 'Jackie Burch', 'Scott Coffey', 'Sean Covel', 'Howard Deutch', 'Roger Ebert', 'Richard Elfman', 'Jennifer Gibgot', 'Andrew Gunn', 'Justin Henry', 'John Kapelos', 'James Kerr', 'Kelly LeBrock', 'Andrew McCarthy', 'Ilan Mitchell-Smith', 'Allan Moyle', 'Judd Nelson', 'Annie Potts', 'Jason Reitman', 'Richard Roeper', 'Alan Ruck', 'Mia Sara', 'Ally Sheedy', 'Gene Siskel', 'Gedde Watanabe', 'Chris Wyatt', 'Kevin Smith']",Matt Austin
101029,"['Julia Ames', 'Jean Lamee', 'Lisa Bourdon', 'Marie Delmonde', 'Steve White', 'Ann Heath', 'Jacque Sette', 'Lawrence J. Aberwood', 'Roy Collodi', 'Herschell Gordon Lewis']",Herschell Gordon Lewis
58416,"['Kati Outinen', 'Kirsi Tykkyläinen', 'Matti Pellonpää', 'Mato Valtonen']",Aki Kaurismäki
157161,"['Kurt Cole', 'Madi Goff', 'Indiana Adams', 'Niko Red Star', 'Emmy Robbin']",Bradley Scott Sullivan
296626,"['Jaime Pressly', 'Kylie Rogers', 'Tobin Bell', 'Patrick Muldoon', 'Mark DeCarlo', 'Justina Machado', 'Lauren K. Montgomery', 'Marina Sirtis', 'Scott Thomas Reynolds', 'Tracy Mulholland', 'Rio Mangini', 'Trilby Glover', 'Mary Pat Gleason']",Alexander Yellen
159032,"['Mariya Alyokhina', 'Ekaterina Samutsevich', 'Nadezhda Tolokonnikova', 'Andrey Tolokonnikov']",Mike Lerner
975,"['Kirk Douglas', 'Ralph Meeker', 'Adolphe Menjou', 'George Macready', 'Wayne Morris', 'Richard Anderson', 'Joe Turkel', 'Timothy Carey', 'Christiane Kubrick', 'Jerry Hausner', 'Peter Capell', 'Emile Meyer', 'Bert Freed', 'Kem Dibbs', 'Fred Bell', 'John Stein', 'Harold Benedict', 'Paul Bös', 'James B. Harris']",Stanley Kubrick
72057,"['Pier Giorgio Bellocchio', 'Elena Bellocchio', 'Donatella Finocchiaro', 'Letizia Bellocchio', 'Maria Luisa Bellocchio', 'Gianni Schicchi']",Marco Bellocchio
44463,"['Barbara Stanwyck', 'David Manners', 'Sam Hardy', 'Beryl Mercer', 'Russell Hopton', 'Charles Middleton', 'Eddie Boland', 'Thelma Hill']",Frank Capra
267188,"['Michael A. Nickles', 'Adam Ant', 'Heather Graham', 'Jessica Hamilton', 'Jack Kehler', 'Kay Parker', 'Nick Searcy', 'Grace Zabriskie']",Michael A. Nickles
33052,"['Rosalind Russell', 'Brian Aherne', 'Janet Blair', 'George Tobias', 'Allyn Joslyn', 'Grant Mitchell', 'Gordon Jones', 'Elizabeth Patterson', 'Richard Quine', 'June Havoc', 'Donald MacBride', 'Frank Sully', 'Clyde Fillmore', 'Jeff Donnell', 'Brooks Benedict', 'Chick Chandler', 'Gino Corrado', 'Ann Doran', 'Eddie Dunn', 'Larry Fine', 'Edward Gargan', 'Charles Halton', 'Curly Howard', 'Moe Howard', 'Bert Roach', 'Walter Sande', 'Arnold Stang', 'Forrest Tucker', ""Armand 'Curly' Wright""]",Alexander Hall
21935,"['Brittany Curran', 'Alex Winzenread', 'Michelle Duffy', 'Emily Osment', 'John Hawkinson', 'Cody Linley']",Alex Zamm
31578,"['John Carpenter', 'Robert Carradine', 'Alex Datcher', 'David Naughton', 'Stacy Keach', 'David Warner', 'Sheena Easton', 'Mark Hamill', 'Twiggy', 'John Agar', 'Tom Arnold', 'Tobe Hooper', 'Peter Jason', 'Molly Cheek', 'Wes Craven', 'Sam Raimi', 'George Buck Flower', 'Lucy Boryer', 'Roger Rooks', 'Dan Blom', 'Attila', 'Kim Alexis', 'Gregory Nicotero', 'Deborah Harry', 'Charles Napier', 'Eddie Velez', 'Betty Muramoto', 'Bebe Drake', 'Sean McClory', 'Robert Lewis Bush', 'Gregory Alpert', 'Martine LeBlanc', 'Roger Corman']",Tobe Hooper
58701,"['Totò', 'Walter Pidgeon', 'Nino Taranto', 'Scilla Gabel']",Steno
8063,"['Sean Connery', 'Claudia Cardinale', 'Hardy Krüger', 'Peter Finch', 'Massimo Girotti', 'Mario Adorf', 'Eduard Martsevich', 'Donatas Banionis', 'Grigori Gaj', 'Nikita Mikhalkov', 'Boris Khmelnitsky', 'Yuri Vizbor', 'Otar Koberidze', 'Luigi Vannucchi']",Mikhail Kalatozov
211166,"['Vincent Cassel', 'Fernanda Montenegro', 'Eduardo Sterblitch', 'Basil Hoffman', 'Emily Mortimer', 'Harvey Keitel', 'Ryan Kwanten', 'John Turturro', 'Vanessa Paradis', 'Jason Isaacs', 'Wagner Moura']",Guillermo Arriaga
265741,"['Diane Keaton', 'Rutger Hauer', 'Bruce Dern', 'Paul Guilfoyle', 'David Carpenter', 'Denis Arndt', 'Diana Bellamy']",Yves Simoneau
43839,"['Tyrone Power', 'Alice Faye', 'Don Ameche', 'Ethel Merman', 'Jack Haley', 'Jean Hersholt', 'Helen Westley', 'John Carradine', 'Paul Hurst', 'Wally Vernon', 'Ruth Terry', 'Douglas Fowley', 'Chick Chandler', 'Eddie Collins', 'Joseph Crehan', 'Charles Williams', 'Robert Gleckler', 'Dixie Dunbar', 'Joe King', 'Charles Coleman', 'Stanley Andrews', 'Selmer Jackson', 'A.S. Byron', 'Lon Chaney Jr.', 'James Flavin', 'Eddie Hall', ""Frank O'Connor"", 'Marjorie Woodworth']",Henry King
104297,"['Brian Keith', 'Alfonso Aráu', 'Michele Carey', 'Rick Lenz', 'Harry Morgan', 'Simon Oakland', 'Bruce Glover']",Robert Butler
12645,"['Rosanna Arquette', 'Diane Kruger', 'Dermot Mulroney', 'Sam Shepard', 'Jordi Mollà', 'Vincent Pérez', 'Walter Perez', 'David Selby', 'Mia Stallard', 'Kisha Sierra', 'Arlin Alcala']",Baltasar Kormákur
41963,"['Rob Lowe', 'Meg Tilly', 'Kim Cattrall', 'Doug Savant', 'John Glover', 'Dana Delany']",Bob Swaim
68724,"['Matt Damon', 'Jodie Foster', 'Sharlto Copley', 'Alice Braga', 'Diego Luna', 'Wagner Moura', 'William Fichtner', 'Faran Tahir', 'Jose Pablo Cantillo', 'Maxwell Perry Cotton', 'Brandon Auret', 'Josh Blacker', 'Emma Tremblay', 'Adrian Holmes', 'Jared Keeso', 'Michael Shanks', 'Carly Pope', 'Ona Grauer', 'Terry Chen', 'Chris Shields', 'Christina Cox', 'Derek Gilroy', 'Talisa Soto', 'Claire Smithies']",Neill Blomkamp
139862,"['Ulrich Tukur', 'Tim Bergmann', 'Ralf Dittrich', 'Benjamin Sadler', 'Aglaia Szyszkowitz', 'Thomas Thieme', 'Hanns Zischler', 'Johannes Silberschneider', 'Klaus J. Behrendt', 'Rolf Kanies', 'Patrick Mölleken']",Niki Stein
44626,"['Henry Fonda', 'Barbara Bel Geddes', 'Vincent Price', 'Ann Dvorak', 'Howard Freeman', 'Moroni Olsen', 'Elisha Cook Jr.', 'Queenie Smith', 'David Clarke', 'Charles McGraw', 'Patty King', 'Davis Roberts']",Anatole Litvak
383146,[],Marcos Prado
38783,"['Karen Black', 'Robert Burton', 'John Karlen', 'George Gaynes', 'Jim Storm', 'Gregory Harrison', 'Kathryn Reynolds', 'Tracy Curtis', 'Orin Cannon']",Dan Curtis
9393,"['Max Riemelt', 'Tom Schilling', 'Jonas Jägermeyr', 'Leon A. Kersten', 'Devid Striesow', 'Joachim Bißmeier', 'Justus von Dohnányi', 'Alexander Held', 'Sissy Höfferer', 'Michael Schenk', 'Claudia Michelsen', 'Michael Lerchenberg']",Dennis Gansel
144792,"['Rose Hobart', 'Estelle Taylor', 'H.B. Warner', 'Lee Tracy', 'Walter Abel', 'Mildred Van Dorn', 'Anne Shirley', 'Bert Roach', 'James A. Marcus', 'Harvey Clark', 'Frankie Genardi', 'Oscar Apfel', ""Sidney D'Albrook"", 'June Gittelson', 'Martha Mattox', 'Jack Raymond', 'Phillips Smalley', 'Charles Farrell']",Frank Borzage
1482,"['Peter Greene', 'Adam Trese', 'Paul Schulze', 'Edie Falco', 'Arabella Field', 'Saul Stein', 'Rick Groel', 'Anibal O. Lleras', 'James McCauley']",Nick Gomez
17618,"['Bobbi Sue Luther', 'Kevin Gage', 'Lena Headey', 'Sean Whalen', 'Richard Lynch', 'Johnathon Schaech', 'Thomas Dekker', 'Nick Principe', 'Jana Kramer', 'Lucas Till', 'Anthony Fitzgerald', 'Seri DeYoung']",Robert Hall
16268,"['C. Thomas Howell', 'Fred Griffith', 'Zack Beseda', 'Christopher Reid', 'Kim Little', 'Jonathan Levit', 'Danna Brady', 'Darren Dalton', 'Jonathan Nation']",C. Thomas Howell
252874,"['Taichi Kokubun', 'Tsuyoshi Domoto']",Shogo Yabuuchi
1653,"['Gael García Bernal', 'Rodrigo de la Serna', 'Mercedes Morán', 'Mía Maestro', 'Jean Pierre Noher', 'Lucas Oro', 'Marina Glezer', 'Sofia Bertolotto', 'Franco Solazzi', 'Ricardo Díaz Mourelle', 'Gustavo Bueno', 'Antonella Costa', 'Natalia Lobo']",Walter Salles
321645,"['Ryann Turner', 'Russell Harvard', 'Molly Burnett', 'Lexi Marman', 'Amy Lyndon', 'Perry Thomas']",Justin Giddings
47882,"['Bonita Granville', 'Frankie Thomas', 'John Litel', 'Frank Orth', 'Renie Riano', 'Vera Lewis', 'Louise Carter', 'William Gould', 'John Ridgely', 'William Hopper', 'Creighton Hale', 'Frank Mayo', 'George Guhl', 'Frederic Tozere', 'Don Rowan', 'Dick Elliott', 'Fern Barry', 'Nat Carr', 'Sol Gorss', 'Frank Meredith', 'Jack Mower', 'Psyche Neibert', 'Paul Panzer', 'Eddie Parker', 'Bob Reeves', 'John J. Richardson', 'Cliff Saum', 'Joanne Tree', 'Jack Wise']",William Clemens
290556,"['Gérard Depardieu', 'Elizabeth Hurley', 'Eli Danker', 'Jean Baptiste Fillon', 'Evgeniya Akhremenko']",Philippe Martinez
260310,"['Nonna Grishaeva', 'Maryana Spivak', 'Evgeny Mironov', 'Timur Rodriguez', 'Sergey Garmash', 'Lev Akselrod', 'Iliya Khtamtsov']",Inna Evlannikova
42296,"['Megan Faccio', 'Melody C. Roscher', 'Ariel Schulman', 'Angela Wesselman-Pierce', 'Nev Schulman']",Henry Joost
179398,"['Lara Jean Chorostecki', 'Jefferson Brown', 'Kristina Pesic', 'Cliff Saunders', 'Al Sapienza', 'Colin Mochrie']",Colin Carter
43327,"['Richard Todd', 'Bette Davis', 'Joan Collins', 'Jay Robinson', 'Herbert Marshall', ""Dan O'Herlihy"", 'Robert Douglas']",Henry Koster
74464,"['Alex van Warmerdam', 'Annet Malherbe', 'Ariane Schluter', 'Sebastiaan te Wierik']",Alex van Warmerdam
37467,"['Arthur Franz', 'Dick Foran', 'Brett Halsey', 'Tom Conway', 'Paul Dubov', 'Bob Steele', 'Victor Varconi', 'Joi Lansing', 'Selmer Jackson', 'Jack Mulhall', 'Jean Moorhead', 'Richard Tyler', 'Kenneth Becker', 'Sid Melton', 'Frank Watkins']",Spencer Gordon Bennet
31442,"['Nikolay Burlyaev', 'Valentin Zubkov', 'Nikolay Grinko', 'Yevgeni Zharikov', 'Irma Raush', 'Vakentina Malyavina', 'Stepan Krylov', 'Dmitri Milyutenko']",Andrei Tarkovsky
18913,"['Alan Alda', 'Molly Ringwald', 'Joe Pesci', 'Ally Sheedy', 'Samuel L. Jackson', 'Madeline Kahn', 'Anthony LaPaglia', 'Joey Bishop', 'Burt Young', 'Julie Bovasso', 'Nicolas Coster', 'Bibi Besch', 'Dylan Walsh']",Alan Alda
391997,"['Michael Cudlitz', 'Kamala Lopez', 'Bryan Genesse', 'Grace Zabriskie', 'Ernie Hudson', 'Michael Kelly']",David Burton Morris
176535,"['Robert Więckiewicz', 'Adam Werstak', 'Izabela Dąbrowska', 'Beata Kawka', 'Daniel Mąkolski', 'Jaroslaw Gruda', 'Janusz Chabior', 'Janusz Kłosiński', 'Zdzisław Kuźniar', 'Stanisław Pąk', 'Magdalena Mirek', 'Stanisław Penksyk', 'Wiesława Mazurkiewicz', 'Lech Dyblik', 'Dariusz Toczek', 'Malgorzata Rudzka', 'Natalia Rybicka', 'Aleksander Bednarz', 'Eryk Lubos', 'Tomasz Samosionek', 'Jarosław Szczepaniak', 'Aleksander Zelenay-Grabny', 'Katarzyna Kwiatkowska', 'Beata Strecker']",Tomasz Wiszniewski
41764,"['Samuel Fröler', 'Pernilla August', 'Max von Sydow', 'Ghita Nørby', 'Lennart Hjulström', 'Mona Malm', 'Lena Endre', 'Keve Hjelm', 'Björn Kjellman', 'Börje Ahlstedt', 'Hans Alfredson', 'Lena T. Hansson', 'Anita Björk', 'Ernst Günther', 'Marie Göranzon', 'Björn Granath', 'Gunilla Nyroos', 'Michael Segerström', 'Inga Landgré', 'Emy Storm', 'Marie Richardson', 'Lena Brogren', 'Tomas Bolme', 'Inga Ålenius', 'Barbro Kollberg', 'Björn Gustafson', 'Eva Gröndahl', 'Gösta Prüzelius', 'Bertil Norström', 'Margaretha Krook', 'Sif Ruud', 'Irma Christenson', 'Sara Sommerfeld', 'Sten Ljunggren', 'Tord Peterson']",Bille August
47007,"['Regina Orozco', 'Daniel Giménez Cacho', 'Marisa Paredes', 'Julieta Egurrola', 'Sherlyn', 'Giovanni Florido', 'Fernando Palavicini', 'Patricia Reyes Spíndola']",Arturo Ripstein
2830,"['Ashton Kutcher', 'Tara Reid', 'Andy Richter', 'Jeffrey Tambor', 'Michael Madsen', 'Jon Abrahams', 'David Koechner', 'Carmen Electra', 'Molly Shannon', 'Terence Stamp', 'Betty Linde']",David Zucker
226437,"['Dawid Ogrodnik', 'Arkadiusz Jakubik', 'Kamil Tkacz', 'Dorota Kolak', 'Anna Nehrebecka', 'Katarzyna Zawadzka', 'Helena Sujecka', 'Mikołaj Roznerski', 'Tymoteusz Marciniak', 'Anna Karczmarczyk', 'Agnieszka Kotlarska']",Maciej Pieprzyca
99,"['Cecilia Roth', 'Marisa Paredes', 'Penélope Cruz', 'Candela Peña', 'Antonia San Juan', 'Rosa Maria Sardà', 'Toni Cantó', 'Eloy Azorín', 'Fernando Fernán Gómez', 'Carlos Lozano', 'Fernando Guillén', 'Manuel Morón', 'José Luis Torrijo', 'Malena Gutiérrez', 'Yael Barnatán', 'Juan José Otegui', 'Michel Ruben', 'Carme Fortuny', 'Patxi Freytez', 'Carlos García Cambero', 'Agustín Almodóvar', 'Cayetana Guillén Cuervo', 'Fito Páez', 'Carmen Balagué', 'Juan Marquez', 'Lola García', 'Esther García']",Pedro Almodóvar
84308,"['María Valverde', 'Ramon Fontserè', 'José Sacristán', 'Alberto Ferreiro']",David Trueba
46737,"['Adam Scott', 'Joel Bissonnette', 'Robin Tunney', 'Gale Harold', 'Richard Medina', 'Mickey Cottrell', 'Vitta Quinn', 'Dimitri Coats', 'Víctor Martínez', 'Roberto Enrique', 'Penelope Allen', 'Kimberly Huie', 'Greg Dulli', 'Maja Miletich', 'Rachael Santhon', 'Adam Balsam', 'Travis Walck', 'Sean Parker', 'Rebecca Buhr', 'Eileen McIntyre']",Matt Bissonnette
286256,"['Robson Nunes', 'Babú Santana', 'Alinne Moraes', 'Cauã Reymond', 'Valdineia Soriano', 'George Sauma', 'Tito Naville', 'Babuzinho Santana', 'Luis Lobianco', 'Laila Zaid', 'Marco Sorriso', 'Jonathan Azevedo', 'Ephraim Benton', 'Joya Bravo', 'Paulo Carvalho', 'Charlie Covey', 'Nando Cunha', 'André Dale', 'Denise Dumont', 'Ricardo Ferreira', 'Timothy Hoobler', 'Helena Lourencette', 'Mallu Magalhães', 'Bernardo Mendes', 'John Reese', 'Blake Rice', 'Pollyanna Rocha', 'Bryan Ruffo', 'Michael Tomlinson', 'John Ventimiglia', 'Renata Guida']",Mauro Lima
176238,['Stephen Hawking'],Stephen Finnigan
287301,"['Anna Paavilainen', 'Iina Kuustonen', 'Minka Kuustonen', 'Lauri Tilkanen', 'Pihla Viitala']",Inari Niemi
30734,"['Inga Landgré', 'Stig Olin', 'Marianne Löfgren', 'Dagny Lind', 'Allan Bohlin', 'Ernst Eklund', 'Signe Wirff', 'Svea Holst', 'Arne Lindblad', 'Julia Cæsar', 'Margit Andelius', 'Mona Geijer-Falkner', 'Wiktor Andersson', 'John Melin']",Ingmar Bergman
15577,"['Harrison Ford', 'Ray Liotta', 'Ashley Judd', 'Jim Sturgess', 'Cliff Curtis', 'Alice Braga', 'Alice Eve', 'Summer Bishil', 'Jacqueline Obradors', 'Justin Chon', 'Melody Zara', 'Merik Tadros', 'Sarah Shahi', 'Lizzy Caplan', 'Mahershala Ali']",Wayne Kramer
182799,"['Chris Penn', 'Jeffrey Wright', 'Anthony DeSando', 'Sherilyn Fenn', 'Henry Czerny', 'Gregory Jbara', 'Titus Welliver']",Adrian Pasdar
16986,"['Barack Obama', 'Jesse Ventura', 'Webster Tarpley', 'Daniel Estulin', 'Alex Jones', 'KRS-One']",Alex Jones
52623,"['Cem Akkanat', 'Steven Boen', 'Thomas Cammaert', 'Koen De Bouw', 'Joke Devynck', 'Monika Dumon']",Jan Verheyen
373889,"['Matthias Schweighöfer', 'Florian David Fitz', 'Alexandra Maria Lara', 'Rainer Bock', 'Robert Schupp', 'Caroline Rapp', 'Andreas Dubois', 'Tatja Seibt']",Florian David Fitz
16882,"['Young-hoon Lee', 'Jeong-heon Lee', 'Cheon Ho-jin', 'Park Won-sang', 'Cho Jin-woong', 'Kim Byung-Chul']",Su-chang Kong
129139,"['Aubrey Plaza', 'Johnny Simmons', 'Bill Hader', 'Alia Shawkat', 'Sarah Steele', 'Scott Porter', 'Rachel Bilson', 'Christopher Mintz-Plasse', 'Andy Samberg', 'Donald Glover', 'Adam Pally', 'Clark Gregg', 'Connie Britton', 'Bryce Clyde Jenkins', 'Nolan Gould', 'Jack McBrayer', 'D.C. Pierson', 'Dominic Dierkes', 'Kevin M. Brennan', 'Lauren Lapkus']",Maggie Carey
16017,"['Mads Mikkelsen', 'Milan Duchek', 'Stine Stengade', 'Jana Plodková', 'Bořivoj Navrátil', 'Josef Vajnar', 'Nicola Meisselová', 'Lucia Vráblicová', 'Christian Heldbo Wienberg ', 'Miroslav Krnák', 'Tomás Král', 'Martin Dusbaba', 'Edita Zákravská', 'Radim Kalvoda', 'Michal Roneš', 'Veronika Nová', 'Irena Orosová', 'Anna Veselá', 'Thomas W. Gabrielsson']",Ole Christian Madsen
101190,"['Gustaw Holoubek', 'Wiesław Michnikowski', 'Hanna Bielicka', 'Marian Kociniak', 'Roman Kłosowski', 'Mieczysław Pawlikowski']",Jerzy Hoffman
38459,"['Sidney Toler', 'Marjorie Weaver', 'Robert Lowery', 'Ricardo Cortez', 'Donald MacBride', 'Melville Cooper', 'Joan Valerie', 'Kane Richmond', 'Victor Sen Yung', 'John Sutton', 'Leyland Hodgson', 'Clarence Muse', 'Frederick Worlock', 'Lal Chand Mehra', 'Trevor Bardette', 'Stanley Blystone', 'Nick Borgani', 'Eddy Chandler', 'Frank Coghlan Jr.', 'Catherine Craig', 'Alan Davis', 'Dorothy Dearing', 'Jimmie Dundee', 'Ralph Dunn', 'Frank Fanning', 'Carl Faulkner', 'Bud Geary', 'Shemp Howard', 'Paul Kruger', ""Jack 'Tiny' Lipson"", 'Paul Palmer', 'Lee Phelps', 'Brick Sullivan', 'Charles Tannen', 'Shirley Warde']",Harry Lachman
85231,"['Warren William', 'Jean Muir', 'Eric Blore', 'Victor Jory', 'Roger Pryor', 'Warren Hull', 'Thurston Hall', 'Fred Kelsey', 'Robert Emmett Keane', 'Georgia Caine', 'William Forrest', 'Marla Shelton', 'Bruce Bennett', 'Luis Alberni', 'Don Beddoe', 'Richard Fiske', 'Roger Gray', 'Shemp Howard', 'Eddie Laughton', 'George McKay', 'Nellie V. Nichols', 'Houghton Ralph', 'Charles Sherlock', 'John Tyrrell']",Sidney Salkow
179053,"['Hannah Hoekstra', 'Isis Cabolet', 'Robert de Hoog', 'Jeroen Spitzenberger', 'Matthijs van de Sande Bakhuyzen', 'Alex Hendrickx']",Bobby Boermans
13576,"['Michael Jackson', 'Orianthi', 'Kenny Ortega', 'Dorian Holley', 'Patrick Woodroffe', 'Bashiri Johnson', 'Mo Pleasure', 'Jonathan Moffett', 'Tommy Organ', 'Jasmine Alveran']",Kenny Ortega
34604,"['Lea Thompson', 'Victoria Jackson', 'Andrew Dice Clay', 'Mary Gross', 'Stephen Shellen', 'Jerry Levine', 'Valerie Breiman']",Geneviève Robert
89750,"['Samantha King', 'Barbara Brenner', 'Barbara Ehrenreich', 'Nancy Brinker', 'Susan Love']",Léa Pool
20318,"['Nick Nolte', 'Sheryl Lee', 'Alan Arkin', 'Kirsten Dunst', 'Bernard Behrens', 'Anna Berger', 'Arye Gross', 'Norman Rodway', 'Frankie Faison', 'Gerard Parkes', 'Vlasta Vrána', 'Zach Grenier', 'John Goodman']",Keith Gordon
26682,"['David Arquette', 'Salma Hayek', 'John Hawkes', 'Jason Wiles', 'William Sadler', ""O'Neal Compton"", 'Kevin McCarthy']",Robert Rodriguez
158800,"['Rosalind Russell', 'Alec Guinness', 'Ray Danton', 'Madlyn Rhue', 'Mae Questel', 'Marc Marno', 'Gary Vinson', 'Sharon Hugueny', 'Frank Wilcox']",Mervyn LeRoy
347848,"['Akasha Banks Villalobos', 'Danielle Evon Ploeger', 'JD Carrera', 'Brian Villalobos', 'Jason Vines', 'Laura Ray', 'Ryan Hamilton', 'Kelsey Pribilski', 'Chad Warren']",Benjamin R. Moody
9070,"['Amy Jo Johnson', 'Jason David Frank', 'David Yost', 'Johnny Yong Bosch', 'Steve Cardenas', 'Karan Ashley', 'Paul Schrier', 'Jason Narvy', 'Paul Freeman', 'Gabrielle Fitzpatrick', 'Jamie Croft', 'Peter Mochrie']",Bryan Spicer
32683,['Olive Thomas'],Alan Crosland
20531,"['Chikage Awashima', 'Takako Fujino', 'Ryô Ikebe', 'Daisuke Katô', 'Keiko Kishi', 'Kuniko Miyake', 'Chishu Ryu', 'Haruko Sugimura', 'Teiji Takahashi', 'Masami Taura', 'Eijirô Tôno', 'Kumeko Urabe', 'Sô Yamamura']",Yasujirō Ozu
41248,"['Michel Blanc', 'Catherine Deneuve', 'Émilie Dequenne', 'Nicolas Duvauchelle', 'Mathieu Demy', 'Ronit Elkabetz', 'Jérémie Quaegebeur']",André Téchiné
